Time (s),Ux,Uy,Uz,k,omega,p
573,0.000362942081412,1.73428290447e-05,0.000435167136896,0.000597296577103,6.11430067424e-06,0.00753676723625
574,0.00036093365411,1.72300514223e-05,0.00043509100451,0.000589075512246,6.08657956536e-06,0.00751871669055
575,0.000359481473566,1.71294544545e-05,0.00043520165588,0.000580987109465,6.0554271842e-06,0.0075046609991
576,0.000358284208,1.7023799384e-05,0.00043526516969,0.000573071230955,6.02732936904e-06,0.00748581939155
577,0.000357450271032,1.69208348308e-05,0.000435328117157,0.000565256045629,5.99680011335e-06,0.00748092153225
578,0.000356276111807,1.68111748954e-05,0.000435294039498,0.000557570933143,5.9694567538e-06,0.00749636385766
579,0.000355513358539,1.67136083726e-05,0.000435423410148,0.000550039042998,5.94099513321e-06,0.00748822902315
580,0.000354855132402,1.66180254654e-05,0.000435580049961,0.00054266299044,5.91212408543e-06,0.00748085174215
581,0.00035473563754,1.65246703617e-05,0.000436118437474,0.000535375623361,5.87905062397e-06,0.00747664093754
582,0.000355187787426,1.64446661873e-05,0.000436499552372,0.000528179428008,5.8514648077e-06,0.00748298808249
583,0.000356022044628,1.63819242934e-05,0.000437135785067,0.000521073462467,5.82238439865e-06,0.00750281361669
584,0.000356728899741,1.63188347155e-05,0.000438368368877,0.000514148291436,5.79445766739e-06,0.00751836234509
585,0.000357747946309,1.62715286985e-05,0.000440163397843,0.000507342569941,5.76464475285e-06,0.00753553269256
586,0.000358922167135,1.62295012201e-05,0.00044215504651,0.00050064048184,5.7369655506e-06,0.00754918045388
587,0.000360082493474,1.61994169923e-05,0.00044413725534,0.000494100696305,5.70782475126e-06,0.00754816312451
588,0.00036130376062,1.61451287147e-05,0.00044582936375,0.000487718518795,5.67991142569e-06,0.00753785527505
589,0.000362405963112,1.61149109518e-05,0.000447558385977,0.000481468635597,5.65080873233e-06,0.00753832054796
590,0.000363455020485,1.60827281501e-05,0.000449503342167,0.000475288154203,5.62082483439e-06,0.00753978103568
591,0.00036456878458,1.60536173111e-05,0.000451591082567,0.000469189452745,5.59095276343e-06,0.00753093474635
592,0.000365301598568,1.60221653826e-05,0.000453657410946,0.000463231068361,5.55723015194e-06,0.00750673901823
593,0.000366314580888,1.59917904947e-05,0.000455944130542,0.000457408163634,5.52353227906e-06,0.00747887870898
594,0.000367337354869,1.59585317383e-05,0.000458229284943,0.000451742000709,5.48336105845e-06,0.00745440657818
595,0.000368490083466,1.59328084183e-05,0.000460737495514,0.000446277737621,5.44317898518e-06,0.00743094883447
596,0.000369731793938,1.58828590423e-05,0.000463135553636,0.000440979098613,5.40141558351e-06,0.00739896101064
597,0.000370694388254,1.58272045651e-05,0.000465491270977,0.000435766343083,5.35969382093e-06,0.00736602452015
598,0.000371700848126,1.57701331752e-05,0.000468036093882,0.000430737555738,5.31732268469e-06,0.00733969328293
599,0.000373169085054,1.57336029212e-05,0.000470580042926,0.000425734457869,5.27526484649e-06,0.00730825420784
600,0.000374782113756,1.56846925758e-05,0.000472633705052,0.000420883715434,5.23635661311e-06,0.00727941874593
601,0.000376751962248,1.56531618209e-05,0.000474549767355,0.000416167306201,5.19893411337e-06,0.00722923253924
602,0.000378655449884,1.56072393828e-05,0.000476525462502,0.000411563432739,5.16281021731e-06,0.00716800886763
603,0.000381370318397,1.55803755834e-05,0.000478794772324,0.000407103017835,5.13191361018e-06,0.00712115135731
604,0.000383775237633,1.55517329205e-05,0.000480775539181,0.000402760905561,5.1028468579e-06,0.00708673774596
605,0.000386463399665,1.55159252103e-05,0.000483029861832,0.0003985001868,5.07720647806e-06,0.0070490975849
606,0.000388656581337,1.54860869541e-05,0.000485028281695,0.00039438155179,5.05162377739e-06,0.00700144239703
607,0.000390556941118,1.54621735653e-05,0.000486768097327,0.000390371985479,5.0292145323e-06,0.00694915739297
608,0.00039211767382,1.54415587624e-05,0.000488209366348,0.000386496241662,5.00808110891e-06,0.00690466950331
609,0.000394344329594,1.54333174832e-05,0.000490082430378,0.000382749452887,4.98988383357e-06,0.00686737270621
610,0.000396303135003,1.54284862502e-05,0.000492068060967,0.000379144644286,4.97114509588e-06,0.00683175363468
611,0.000398412962993,1.54254672784e-05,0.000494246950003,0.000375664701193,4.95176979283e-06,0.00679680183282
612,0.000400473270837,1.54187660597e-05,0.000496206185783,0.000372323257733,4.93297321674e-06,0.0067541308466
613,0.000402711500837,1.54227462271e-05,0.000498199339505,0.000369102614198,4.91448761222e-06,0.00671807348294
614,0.00040466912731,1.54229402161e-05,0.000500178981677,0.000366020995543,4.89806393211e-06,0.00669323722326
615,0.000406789179016,1.54320407097e-05,0.00050220422045,0.000363070580413,4.88157211203e-06,0.0066597678885
616,0.0004089189336,1.54381653395e-05,0.00050453857676,0.000360235256831,4.86588402982e-06,0.00661941069872
617,0.000411211255607,1.54510670095e-05,0.000507046967661,0.000357462293033,4.85107667364e-06,0.00657817321941
618,0.00041317081568,1.54541326685e-05,0.000509381110042,0.000354812206029,4.8379809281e-06,0.00654053172232
619,0.00041521344915,1.54683060242e-05,0.000511646022228,0.000352284812952,4.82470760499e-06,0.00651863555343
620,0.000416953103526,1.5481480298e-05,0.000513881493268,0.000349839746916,4.81234686043e-06,0.00649409222037
621,0.000418525703152,1.55057602122e-05,0.000516512173811,0.000347488564195,4.80259237604e-06,0.00647681071661
622,0.000419917314232,1.55347716752e-05,0.000518965318448,0.000345230374825,4.79076795867e-06,0.00646409731204
623,0.000421338270611,1.55737797577e-05,0.000521144429043,0.000343060019895,4.77846077075e-06,0.0064544042451
624,0.000422561481005,1.56068329579e-05,0.000523109249131,0.000340984944784,4.76724782249e-06,0.00643830431512
625,0.000423526320786,1.56379701697e-05,0.000524450461873,0.000338995111843,4.75829070947e-06,0.00640490647915
626,0.000424391861853,1.56640607152e-05,0.000525579081133,0.000337078151707,4.74998371484e-06,0.00635174418536
627,0.000425072467117,1.57077076492e-05,0.000526731058231,0.000335245975954,4.74481510358e-06,0.0063127888538
628,0.000425434920905,1.57493265997e-05,0.000527677181083,0.000333487535195,4.73859773881e-06,0.00629146930133
629,0.00042551580594,1.57922246603e-05,0.000528393238999,0.0003317963141,4.73502517697e-06,0.00627609577432
630,0.000425196748345,1.58318273634e-05,0.000528760639731,0.000330140857817,4.72856621373e-06,0.00626535138
631,0.000424932657387,1.58672599767e-05,0.000528930610551,0.000328475922709,4.72285265203e-06,0.00626177469191
632,0.00042463579353,1.59004623927e-05,0.000528884328221,0.000326853339057,4.7183399474e-06,0.00625364763645
633,0.000424344747094,1.5929276026e-05,0.000528992120822,0.000325250523456,4.71270230128e-06,0.00623944637961
634,0.00042368144213,1.59478113739e-05,0.000528690807038,0.000323676766627,4.70811816229e-06,0.00623710776802
635,0.000422706659523,1.59596569959e-05,0.000528081948775,0.000322118125233,4.70376396675e-06,0.00623259596995
636,0.000421588798492,1.59692444099e-05,0.000527356294527,0.000320545377422,4.69770358534e-06,0.00621805217732
637,0.000420751610987,1.5978055109e-05,0.000526896120555,0.000318936769497,4.69202579533e-06,0.00620643717408
638,0.000419537099127,1.59702840411e-05,0.000525896079019,0.000317333254093,4.68694623706e-06,0.0062071629671
639,0.000418289753129,1.59518328713e-05,0.000524711131122,0.00031568618926,4.68053289244e-06,0.00619155323334
640,0.000416890789863,1.59180951305e-05,0.000523182190514,0.000314017089527,4.6727136724e-06,0.00616727783858
641,0.000415665890172,1.58789417413e-05,0.000521224783383,0.000312324129399,4.6649165886e-06,0.00612515505017
642,0.000414348350318,1.58344416998e-05,0.000519368215642,0.000310626644835,4.6555145097e-06,0.00606147310275
643,0.000413241890317,1.57886669277e-05,0.000517558100964,0.000308891690037,4.64663101945e-06,0.00601028518553
644,0.000411840983004,1.57440472904e-05,0.000515627842693,0.000307156618345,4.63535762077e-06,0.00595877150894
645,0.000410663584219,1.5695654493e-05,0.000513580189136,0.000305390738077,4.62624502655e-06,0.0059150280297
646,0.0004087166713,1.5622296425e-05,0.000511156392497,0.000303607652241,4.61869795906e-06,0.0058742935862
647,0.000406580689259,1.55399515943e-05,0.000508348280341,0.000301789310572,4.61075928531e-06,0.00582776628877
648,0.000404113105466,1.54598603109e-05,0.000505147721457,0.00029992225495,4.60112793845e-06,0.00577918178299
649,0.000401909466882,1.53923653642e-05,0.00050187948547,0.000298035609462,4.58881130979e-06,0.00574150390328
650,0.000399713430987,1.5300517106e-05,0.000499039465321,0.000296121039954,4.57582351558e-06,0.00571010981669
651,0.000397565093224,1.52104405769e-05,0.000496588759911,0.000294180332424,4.56458604047e-06,0.00568273090251
652,0.000395038256726,1.51106917621e-05,0.000493929574823,0.000292222221257,4.5531603868e-06,0.00565761846475
