Time (s),Ux,Uy,Uz,p
540,0.0,1.0,0.0,0.37856211650171934
541,0.0,1.0,0.0,0.37856213312476306
542,0.0,1.0,0.0,0.37856213332576955
543,0.0,1.0,0.0,0.3785621225402947
544,0.0,1.0,0.0,0.3785621202152529
545,0.0,1.0,0.0,0.3785621267339023
546,0.0,1.0,0.0,0.37856213782103887
547,0.0,1.0,0.0,0.3785621425968648
548,0.0,1.0,0.0,0.3785621389304439
549,0.0,1.0,0.0,0.3785621268118214
550,0.0,1.0,0.0,0.37856211416531205
551,0.0,1.0,0.0,0.37856209586975226
552,0.0,1.0,0.0,0.3785620709413957
553,0.0,1.0,0.0,0.37856203694475254
554,0.0,1.0,0.0,0.3785620064142576
555,0.0,1.0,0.0,0.3785619805695434
556,0.0,1.0,0.0,0.3785619481886278
557,0.0,1.0,0.0,0.37856188140294095
558,0.0,1.0,0.0,0.3785617905542505
559,0.0,1.0,0.0,0.3785616919476988
560,0.0,1.0,0.0,0.37856160102080105
561,0.0,1.0,0.0,0.3785615093081433
562,0.0,1.0,0.0,0.3785614103148053
563,0.0,1.0,0.0,0.37856129739548033
564,0.0,1.0,0.0,0.37856117479260704
565,0.0,1.0,0.0,0.3785610544637313
566,0.0,1.0,0.0,0.3785609426385816
567,0.0,1.0,0.0,0.3785608286358139
568,0.0,1.0,0.0,0.3785607126024993
569,0.0,1.0,0.0,0.3785605913875097
570,0.0,1.0,0.0,0.37856046793212533
571,0.0,1.0,0.0,0.37856033970685005
572,0.0,1.0,0.0,0.3785602165599131
573,0.0,1.0,0.0,0.37856010567599907
574,0.0,1.0,0.0,0.37855999935499623
575,0.0,1.0,0.0,0.37855988355099013
576,0.0,1.0,0.0,0.3785597680762147
577,0.0,1.0,0.0,0.3785596607046218
578,0.0,1.0,0.0,0.37855956602277346
579,0.0,1.0,0.0,0.3785594778472168
580,0.0,1.0,0.0,0.37855939524382654
581,0.0,1.0,0.0,0.37855931439902457
582,0.0,1.0,0.0,0.37855924054179646
583,0.0,1.0,0.0,0.378559175066402
584,0.0,1.0,0.0,0.37855911460752456
585,0.0,1.0,0.0,0.3785590493674072
586,0.0,1.0,0.0,0.3785589826387673
587,0.0,1.0,0.0,0.37855891771529865
588,0.0,1.0,0.0,0.3785588611746506
589,0.0,1.0,0.0,0.3785588128876079
590,0.0,1.0,0.0,0.3785587716573536
591,0.0,1.0,0.0,0.37855873071513335
592,0.0,1.0,0.0,0.37855869051619073
593,0.0,1.0,0.0,0.37855864867943567
594,0.0,1.0,0.0,0.3785586101698437
595,0.0,1.0,0.0,0.3785585751942307
596,0.0,1.0,0.0,0.37855854698568486
597,0.0,1.0,0.0,0.3785585234495595
598,0.0,1.0,0.0,0.3785585064147764
599,0.0,1.0,0.0,0.3785584888396317
600,0.0,1.0,0.0,0.37855847114422436
601,0.0,1.0,0.0,0.3785584516189633
602,0.0,1.0,0.0,0.3785584353975824
603,0.0,1.0,0.0,0.3785584210252309
604,0.0,1.0,0.0,0.3785584125514223
605,0.0,1.0,0.0,0.37855840633266646
