Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 373",-2.491895278855e+01,4.140787296318e+00,-1.548174348504e+00,-2.545658627891e+01,4.185969568394e+00,-1.565810497802e+00,-5.376334903580e-01,4.518227207639e-02,-1.763614929824e-02
"                 374",-2.492547240222e+01,4.135843005701e+00,-1.548964214572e+00,-2.546371567456e+01,4.180901201057e+00,-1.566659689287e+00,-5.382432723471e-01,4.505819535615e-02,-1.769547471489e-02
"                 375",-2.492710777839e+01,4.129485313118e+00,-1.546334347930e+00,-2.546598404275e+01,4.174395068330e+00,-1.564110743178e+00,-5.388762643546e-01,4.490975521201e-02,-1.777639524746e-02
"                 376",-2.493417503436e+01,4.125023667021e+00,-1.545836250947e+00,-2.547369882481e+01,4.169797458516e+00,-1.563700446846e+00,-5.395237904518e-01,4.477379149541e-02,-1.786419589920e-02
"                 377",-2.493778716919e+01,4.118999886779e+00,-1.540715077748e+00,-2.547798383938e+01,4.163624378300e+00,-1.558669250312e+00,-5.401966701874e-01,4.462449152108e-02,-1.795417256418e-02
"                 378",-2.494657343116e+01,4.114161367564e+00,-1.539166713503e+00,-2.548744326995e+01,4.158654679057e+00,-1.557205748518e+00,-5.408698387849e-01,4.449331149320e-02,-1.803903501580e-02
"                 379",-2.495131187776e+01,4.107150921076e+00,-1.535194382159e+00,-2.549285555838e+01,4.151498966611e+00,-1.553317595067e+00,-5.415436806209e-01,4.434804553495e-02,-1.812321290866e-02
"                 380",-2.496078969615e+01,4.101102711658e+00,-1.535396955262e+00,-2.550298849940e+01,4.145317143575e+00,-1.553601712973e+00,-5.421988032542e-01,4.421443191708e-02,-1.820475771090e-02
"                 381",-2.496587830343e+01,4.092792501531e+00,-1.533687007323e+00,-2.550871555677e+01,4.136854011082e+00,-1.551986627283e+00,-5.428372533451e-01,4.406150955122e-02,-1.829961996037e-02
"                 382",-2.497499454910e+01,4.085319955853e+00,-1.537289341727e+00,-2.551844677802e+01,4.129241694245e+00,-1.555676235800e+00,-5.434522289244e-01,4.392173839197e-02,-1.838689407314e-02
"                 383",-2.497861376828e+01,4.075748140435e+00,-1.539131681097e+00,-2.552268018357e+01,4.119525276655e+00,-1.557591400824e+00,-5.440664152882e-01,4.377713621997e-02,-1.845971972721e-02
"                 384",-2.498466666342e+01,4.067635688918e+00,-1.545311579383e+00,-2.552934872262e+01,4.111288143918e+00,-1.563825686130e+00,-5.446820592030e-01,4.365245499942e-02,-1.851410674690e-02
"                 385",-2.498408490683e+01,4.059147032229e+00,-1.547067479095e+00,-2.552938434018e+01,4.102667139445e+00,-1.565631460970e+00,-5.452994333490e-01,4.352010721581e-02,-1.856398187485e-02
"                 386",-2.498515596128e+01,4.054302670155e+00,-1.550170222486e+00,-2.553107402218e+01,4.097700334089e+00,-1.568776926501e+00,-5.459180609043e-01,4.339766393425e-02,-1.860670401456e-02
"                 387",-2.497898164116e+01,4.049759279416e+00,-1.548825476341e+00,-2.552552911733e+01,4.093025191746e+00,-1.567479212773e+00,-5.465474761635e-01,4.326591233027e-02,-1.865373643239e-02
"                 388",-2.497476168561e+01,4.047394122441e+00,-1.552100940964e+00,-2.552194742070e+01,4.090541522288e+00,-1.570795772250e+00,-5.471857350940e-01,4.314739984693e-02,-1.869483128556e-02
"                 389",-2.496572462835e+01,4.043360183664e+00,-1.554049997861e+00,-2.551356851547e+01,4.086386603121e+00,-1.572785904238e+00,-5.478438871247e-01,4.302641945711e-02,-1.873590637782e-02
"                 390",-2.496152690544e+01,4.039861861095e+00,-1.562289884544e+00,-2.551004147466e+01,4.082771187104e+00,-1.581077847254e+00,-5.485145692216e-01,4.290932600984e-02,-1.878796271042e-02
"                 391",-2.495338054393e+01,4.033363440560e+00,-1.570718783296e+00,-2.550257625041e+01,4.076135535418e+00,-1.589588663765e+00,-5.491957064797e-01,4.277209485805e-02,-1.886988046873e-02
"                 392",-2.494905760425e+01,4.027532393032e+00,-1.584052554837e+00,-2.549894581169e+01,4.070175082526e+00,-1.603005440835e+00,-5.498882074423e-01,4.264268949462e-02,-1.895288599741e-02
"                 393",-2.494093137941e+01,4.020607749020e+00,-1.592399414472e+00,-2.549152453033e+01,4.063118921471e+00,-1.611429521738e+00,-5.505931509174e-01,4.251117245146e-02,-1.903010726622e-02
"                 394",-2.493718942304e+01,4.015356913798e+00,-1.602793457755e+00,-2.548847942819e+01,4.057750610228e+00,-1.621885216864e+00,-5.512900051556e-01,4.239369642935e-02,-1.909175910899e-02
"                 395",-2.493038378155e+01,4.008608520073e+00,-1.609127665603e+00,-2.548235527709e+01,4.050881132077e+00,-1.628275201338e+00,-5.519714955396e-01,4.227261200424e-02,-1.914753573494e-02
"                 396",-2.492975102054e+01,4.002293720916e+00,-1.619614457601e+00,-2.548237426111e+01,4.044451578959e+00,-1.638819261530e+00,-5.526232405706e-01,4.215785804235e-02,-1.920480392852e-02
"                 397",-2.492679836734e+01,3.993794373544e+00,-1.627520942282e+00,-2.548004880730e+01,4.035831131305e+00,-1.646783367395e+00,-5.532504399553e-01,4.203675776125e-02,-1.926242511235e-02
"                 398",-2.492837489662e+01,3.986262351764e+00,-1.640814696433e+00,-2.548224391125e+01,4.028200147073e+00,-1.660102191566e+00,-5.538690146316e-01,4.193779530866e-02,-1.928749513250e-02
"                 399",-2.492512708848e+01,3.977338201940e+00,-1.651602617463e+00,-2.547962690024e+01,4.019191513479e+00,-1.670880940388e+00,-5.544998117584e-01,4.185331153846e-02,-1.927832292406e-02
"                 400",-2.492538499261e+01,3.970332539961e+00,-1.665649204149e+00,-2.548051843133e+01,4.012120568671e+00,-1.684898445035e+00,-5.551334387195e-01,4.178802871037e-02,-1.924924088520e-02
"                 401",-2.492041002617e+01,3.961625444896e+00,-1.677024123210e+00,-2.547617548035e+01,4.003337585178e+00,-1.696261031351e+00,-5.557654541858e-01,4.171214028258e-02,-1.923690814091e-02
"                 402",-2.491771062317e+01,3.953477610226e+00,-1.694240075780e+00,-2.547409484618e+01,3.995115628608e+00,-1.713480181716e+00,-5.563842230130e-01,4.163801838203e-02,-1.924010593649e-02
"                 403",-2.490904720104e+01,3.944011587698e+00,-1.708175581579e+00,-2.546605242567e+01,3.985574515892e+00,-1.727424168656e+00,-5.570052246224e-01,4.156292819424e-02,-1.924858707760e-02
"                 404",-2.490366688125e+01,3.937765416051e+00,-1.722407809583e+00,-2.546130221640e+01,3.979276033889e+00,-1.741649386156e+00,-5.576353351570e-01,4.151061783801e-02,-1.924157657258e-02
"                 405",-2.489516782247e+01,3.931708214918e+00,-1.731160869610e+00,-2.545343754707e+01,3.973165932032e+00,-1.750400975333e+00,-5.582697246052e-01,4.145771711363e-02,-1.924010572300e-02
"                 406",-2.489207067614e+01,3.926963150876e+00,-1.745504498513e+00,-2.545096504520e+01,3.968368835006e+00,-1.764764109342e+00,-5.588943690664e-01,4.140568413047e-02,-1.925961082937e-02
"                 407",-2.488568080649e+01,3.919746997481e+00,-1.760109185524e+00,-2.544520377612e+01,3.961090552616e+00,-1.779410081179e+00,-5.595229696313e-01,4.134355513518e-02,-1.930089565508e-02
"                 408",-2.488445025289e+01,3.913365546624e+00,-1.779574733560e+00,-2.544460786037e+01,3.954662969938e+00,-1.798908995904e+00,-5.601576074796e-01,4.129742331396e-02,-1.933426234448e-02
"                 409",-2.488000661133e+01,3.905445505831e+00,-1.795465065836e+00,-2.544079414725e+01,3.946700108328e+00,-1.814826631709e+00,-5.607875359274e-01,4.125460249677e-02,-1.936156587312e-02
"                 410",-2.487989722164e+01,3.899359219139e+00,-1.812802990187e+00,-2.544129681122e+01,3.940590424722e+00,-1.832174095881e+00,-5.613995895841e-01,4.123120558274e-02,-1.937110569323e-02
"                 411",-2.487532915889e+01,3.892143867965e+00,-1.826509634711e+00,-2.543731784674e+01,3.933349910162e+00,-1.845888184239e+00,-5.619886878439e-01,4.120604219721e-02,-1.937854952761e-02
"                 412",-2.487462807779e+01,3.886515086722e+00,-1.844649895587e+00,-2.543717949838e+01,3.927702069659e+00,-1.864040028443e+00,-5.625514205960e-01,4.118698293783e-02,-1.939013285597e-02
"                 413",-2.486945560374e+01,3.879419009236e+00,-1.861357202761e+00,-2.543256051422e+01,3.920585029550e+00,-1.880760180369e+00,-5.631049104806e-01,4.116602031421e-02,-1.940297760810e-02
"                 414",-2.486797505323e+01,3.873349896254e+00,-1.884003270693e+00,-2.543164058725e+01,3.914518194864e+00,-1.903395317801e+00,-5.636655340204e-01,4.116829861015e-02,-1.939204710802e-02
"                 415",-2.486122633544e+01,3.865656343701e+00,-1.904076404076e+00,-2.542547044647e+01,3.906838774387e+00,-1.923435082080e+00,-5.642441110335e-01,4.118243068662e-02,-1.935867800358e-02
"                 416",-2.485812153932e+01,3.860614070923e+00,-1.925545000700e+00,-2.542294943486e+01,3.901825143447e+00,-1.944861007661e+00,-5.648278955375e-01,4.121107252335e-02,-1.931600696078e-02
"                 417",-2.484980808731e+01,3.854518753200e+00,-1.943085377774e+00,-2.541521825886e+01,3.895745663766e+00,-1.962380115407e+00,-5.654101715517e-01,4.122691056636e-02,-1.929473763276e-02
"                 418",-2.484421393225e+01,3.849429848395e+00,-1.966528270545e+00,-2.541019314831e+01,3.890668678210e+00,-1.985822271659e+00,-5.659792160617e-01,4.123882981433e-02,-1.929400111448e-02
"                 419",-2.483258882685e+01,3.842100028180e+00,-1.989182645104e+00,-2.539913173760e+01,3.883342419811e+00,-2.008486556543e+00,-5.665429107439e-01,4.124239163055e-02,-1.930391143913e-02
"                 420",-2.482505111248e+01,3.837277571766e+00,-2.015279765378e+00,-2.539216004664e+01,3.878536591513e+00,-2.034586176662e+00,-5.671089341564e-01,4.125901974628e-02,-1.930641128350e-02
"                 421",-2.481390569003e+01,3.833166433238e+00,-2.034637187704e+00,-2.538157697626e+01,3.874438324680e+00,-2.053953110222e+00,-5.676712862285e-01,4.127189144192e-02,-1.931592251736e-02
"                 422",-2.480805132576e+01,3.832525872428e+00,-2.055967968723e+00,-2.537626682850e+01,3.873812537493e+00,-2.075308744617e+00,-5.682155027395e-01,4.128666506531e-02,-1.934077589319e-02
"                 423",-2.479790578374e+01,3.831293444482e+00,-2.072497215789e+00,-2.536665928806e+01,3.872591863378e+00,-2.091867876146e+00,-5.687535043162e-01,4.129841889635e-02,-1.937066035689e-02
"                 424",-2.479247037352e+01,3.832345270944e+00,-2.092355495210e+00,-2.536175437488e+01,3.873671712911e+00,-2.111742039580e+00,-5.692840013652e-01,4.132644196720e-02,-1.938654437058e-02
"                 425",-2.478314693119e+01,3.832021477734e+00,-2.109096854019e+00,-2.535294897870e+01,3.873377270017e+00,-2.128491928936e+00,-5.698020475095e-01,4.135579228301e-02,-1.939507491734e-02
"                 426",-2.477861485819e+01,3.833654500116e+00,-2.131360033027e+00,-2.534890893545e+01,3.875052874528e+00,-2.150749204467e+00,-5.702940772633e-01,4.139837441216e-02,-1.938917143987e-02
"                 427",-2.476920111020e+01,3.833692986788e+00,-2.150722289127e+00,-2.533996496499e+01,3.875126741371e+00,-2.170111727112e+00,-5.707638547919e-01,4.143375458276e-02,-1.938943798452e-02
"                 428",-2.476347824178e+01,3.835690915044e+00,-2.174387867590e+00,-2.533469239056e+01,3.877165187360e+00,-2.193780599069e+00,-5.712141487786e-01,4.147427231558e-02,-1.939273147962e-02
"                 429",-2.475291500940e+01,3.836150395248e+00,-2.193875850469e+00,-2.532458240054e+01,3.877664262752e+00,-2.213268620687e+00,-5.716673911408e-01,4.151386750387e-02,-1.939277021786e-02
"                 430",-2.474619349870e+01,3.838159350897e+00,-2.218908652448e+00,-2.531833428898e+01,3.879734818582e+00,-2.238272482329e+00,-5.721407902885e-01,4.157546768498e-02,-1.936382988150e-02
"                 431",-2.473534944473e+01,3.838791941475e+00,-2.240566818656e+00,-2.530799671073e+01,3.880439858743e+00,-2.259875956428e+00,-5.726472659981e-01,4.164791726857e-02,-1.930913777216e-02
"                 432",-2.472901928631e+01,3.841414598017e+00,-2.266976699591e+00,-2.530218493430e+01,3.883149589420e+00,-2.286219277376e+00,-5.731656479931e-01,4.173499140283e-02,-1.924257778438e-02
"                 433",-2.471819041079e+01,3.842862835978e+00,-2.289306857962e+00,-2.529187435274e+01,3.884674902339e+00,-2.308500972852e+00,-5.736839419498e-01,4.181206636106e-02,-1.919411489004e-02
"                 434",-2.471014557520e+01,3.845175870717e+00,-2.318041078389e+00,-2.528432521503e+01,3.887064685894e+00,-2.337206713980e+00,-5.741796398300e-01,4.188881517689e-02,-1.916563559088e-02
"                 435",-2.469697877281e+01,3.845090787017e+00,-2.344579477702e+00,-2.527163273400e+01,3.887048840098e+00,-2.363730398308e+00,-5.746539611818e-01,4.195805308119e-02,-1.915092060595e-02
"                 436",-2.468792505631e+01,3.845667447723e+00,-2.376505902190e+00,-2.526303459146e+01,3.887706089806e+00,-2.395638337332e+00,-5.751095351457e-01,4.203864208329e-02,-1.913243514182e-02
"                 437",-2.467562888177e+01,3.844047409006e+00,-2.404246971094e+00,-2.525117280605e+01,3.886154321228e+00,-2.423378606161e+00,-5.755439242734e-01,4.210691222235e-02,-1.913163506738e-02
"                 438",-2.466838981346e+01,3.844038908636e+00,-2.434954016062e+00,-2.524434033713e+01,3.886213214144e+00,-2.454099609927e+00,-5.759505236715e-01,4.217430550716e-02,-1.914559386530e-02
"                 439",-2.465783616027e+01,3.844342675531e+00,-2.457129949090e+00,-2.523417225114e+01,3.886581635914e+00,-2.476286685860e+00,-5.763360908712e-01,4.223896038261e-02,-1.915673677033e-02
"                 440",-2.465265768119e+01,3.847991597331e+00,-2.480019783527e+00,-2.522936230691e+01,3.890311369931e+00,-2.499168396207e+00,-5.767046257200e-01,4.231977259951e-02,-1.914861268009e-02
"                 441",-2.464476922176e+01,3.850813390795e+00,-2.497545218081e+00,-2.522182229108e+01,3.893214410972e+00,-2.516674956219e+00,-5.770530693228e-01,4.240102017747e-02,-1.912973813764e-02
"                 442",-2.464142761972e+01,3.854258712598e+00,-2.520842759152e+00,-2.521880765948e+01,3.896751812851e+00,-2.539943963053e+00,-5.773800397607e-01,4.249310025311e-02,-1.910120390115e-02
"                 443",-2.463366834881e+01,3.854799692025e+00,-2.541283636091e+00,-2.521135016476e+01,3.897371525550e+00,-2.560369271361e+00,-5.776818159518e-01,4.257183352475e-02,-1.908563526968e-02
"                 444",-2.462975579553e+01,3.856276598926e+00,-2.566628408638e+00,-2.520772662076e+01,3.898925760146e+00,-2.585713187218e+00,-5.779708252258e-01,4.264916122017e-02,-1.908477858018e-02
"                 445",-2.462110698662e+01,3.856057288758e+00,-2.587766325938e+00,-2.519937209437e+01,3.898774083449e+00,-2.606858655651e+00,-5.782651077475e-01,4.271679469052e-02,-1.909232971227e-02
"                 446",-2.461601205090e+01,3.858031225371e+00,-2.612146437992e+00,-2.519458990923e+01,3.900831641345e+00,-2.631225603544e+00,-5.785778583316e-01,4.280041597380e-02,-1.907916555128e-02
"                 447",-2.460662621935e+01,3.859355555200e+00,-2.629774236899e+00,-2.518553488159e+01,3.902242383744e+00,-2.648819956576e+00,-5.789086622431e-01,4.288682854389e-02,-1.904571967697e-02
"                 448",-2.460217156003e+01,3.862888964220e+00,-2.649341875552e+00,-2.518142403818e+01,3.905873891369e+00,-2.668339991209e+00,-5.792524781546e-01,4.298492714917e-02,-1.899811565720e-02
"                 449",-2.459360622630e+01,3.864131640580e+00,-2.665006241998e+00,-2.517320361188e+01,3.907202972119e+00,-2.683966022114e+00,-5.795973855812e-01,4.307133153875e-02,-1.895978011540e-02
"                 450",-2.458905106736e+01,3.865850271851e+00,-2.685753359385e+00,-2.516898638566e+01,3.909009862219e+00,-2.704678322285e+00,-5.799353182974e-01,4.315959036835e-02,-1.892496290049e-02
"                 451",-2.457967267369e+01,3.865010429692e+00,-2.703831894471e+00,-2.515993756862e+01,3.908253538065e+00,-2.722720226255e+00,-5.802648949323e-01,4.324310837268e-02,-1.888833178417e-02
"                 452",-2.457466565717e+01,3.865517927581e+00,-2.725252010250e+00,-2.515525018800e+01,3.908862330348e+00,-2.744080791060e+00,-5.805845308263e-01,4.334440276714e-02,-1.882878080960e-02
"                 453",-2.456569303378e+01,3.864256981116e+00,-2.741290657351e+00,-2.514657471241e+01,3.907694774147e+00,-2.760059619299e+00,-5.808816786266e-01,4.343779303109e-02,-1.876896194873e-02
"                 454",-2.456080902656e+01,3.864112980724e+00,-2.759965533459e+00,-2.514196313518e+01,3.907642307052e+00,-2.778682276043e+00,-5.811541086186e-01,4.352932632812e-02,-1.871674258404e-02
"                 455",-2.455160830983e+01,3.862856655020e+00,-2.772402455727e+00,-2.513301633770e+01,3.906465901677e+00,-2.791066236052e+00,-5.814080278752e-01,4.360924665735e-02,-1.866378032513e-02
"                 456",-2.454682859324e+01,3.865131816641e+00,-2.783774854305e+00,-2.512848124009e+01,3.908834052713e+00,-2.802361596339e+00,-5.816526468499e-01,4.370223607232e-02,-1.858674203383e-02
"                 457",-2.453905962115e+01,3.867974702360e+00,-2.786441679568e+00,-2.512094192106e+01,3.911766545644e+00,-2.804935797240e+00,-5.818822999169e-01,4.379184328385e-02,-1.849411767217e-02
"                 458",-2.453596606470e+01,3.872990323744e+00,-2.790997435189e+00,-2.511806457300e+01,3.916882876628e+00,-2.809381089532e+00,-5.820985083020e-01,4.389255288406e-02,-1.838365434315e-02
"                 459",-2.452957889121e+01,3.876007769096e+00,-2.791841852788e+00,-2.511186878568e+01,3.919984735606e+00,-2.810126624002e+00,-5.822898944707e-01,4.397696650945e-02,-1.828477121474e-02
"                 460",-2.452735549969e+01,3.878946942003e+00,-2.797721912430e+00,-2.510982316843e+01,3.922996036136e+00,-2.815934643804e+00,-5.824676687406e-01,4.404909413282e-02,-1.821273137445e-02
