Time (s),Ux,Uy,Uz,p
470,0.0,0.0,0.0,0.9982572622072677
471,0.0,0.0,0.0,0.9982722369451372
472,0.0,0.0,0.0,0.9982809259950848
473,0.0,0.0,0.0,0.9982918660916151
474,0.0,0.0,0.0,0.9982964485645132
475,0.0,0.0,0.0,0.9983055768374465
476,0.0,0.0,0.0,0.9983102269999491
477,0.0,0.0,0.0,0.9983186613745638
478,0.0,0.0,0.0,0.9983201926517451
479,0.0,0.0,0.0,0.9983239730675278
480,0.0,0.0,0.0,0.9983210346336792
481,0.0,0.0,0.0,0.9983223629991114
482,0.0,0.0,0.0,0.9983178730677642
483,0.0,0.0,0.0,0.9983165288173622
484,0.0,0.0,0.0,0.9983075253824434
485,0.0,0.0,0.0,0.998301609346694
486,0.0,0.0,0.0,0.9982893303810182
487,0.0,0.0,0.0,0.9982811357944853
488,0.0,0.0,0.0,0.9982669380029848
489,0.0,0.0,0.0,0.9982565446974585
490,0.0,0.0,0.0,0.9982396347044219
491,0.0,0.0,0.0,0.9982269301607708
492,0.0,0.0,0.0,0.9982085298273696
493,0.0,0.0,0.0,0.9981950249900138
494,0.0,0.0,0.0,0.9981764663691348
495,0.0,0.0,0.0,0.9981633402865745
496,0.0,0.0,0.0,0.9981449760352578
497,0.0,0.0,0.0,0.9981304445558705
498,0.0,0.0,0.0,0.9981102035863927
499,0.0,0.0,0.0,0.9980946105537369
500,0.0,0.0,0.0,0.9980743289294453
501,0.0,0.0,0.0,0.9980588534312879
502,0.0,0.0,0.0,0.9980389862886953
503,0.0,0.0,0.0,0.998024379637704
504,0.0,0.0,0.0,0.9980067826500637
505,0.0,0.0,0.0,0.9979949063130439
506,0.0,0.0,0.0,0.9979800923203603
507,0.0,0.0,0.0,0.9979711730757818
508,0.0,0.0,0.0,0.997958727624913
509,0.0,0.0,0.0,0.9979507856058311
510,0.0,0.0,0.0,0.9979385041128387
511,0.0,0.0,0.0,0.9979317435589142
512,0.0,0.0,0.0,0.9979224964039374
513,0.0,0.0,0.0,0.9979191384694531
514,0.0,0.0,0.0,0.9979123694840009
515,0.0,0.0,0.0,0.9979107323361729
516,0.0,0.0,0.0,0.9979055478371965
517,0.0,0.0,0.0,0.9979057141635398
518,0.0,0.0,0.0,0.9979023772222032
519,0.0,0.0,0.0,0.9979044295656616
520,0.0,0.0,0.0,0.9979038057004267
521,0.0,0.0,0.0,0.9979094974743138
522,0.0,0.0,0.0,0.997912338983074
523,0.0,0.0,0.0,0.9979202424213125
524,0.0,0.0,0.0,0.9979248721725211
525,0.0,0.0,0.0,0.9979359018120911
526,0.0,0.0,0.0,0.9979452106078903
527,0.0,0.0,0.0,0.9979610162688991
528,0.0,0.0,0.0,0.9979741556716314
529,0.0,0.0,0.0,0.9979920710833088
530,0.0,0.0,0.0,0.9980074180113763
531,0.0,0.0,0.0,0.9980281687545237
532,0.0,0.0,0.0,0.9980449106917186
533,0.0,0.0,0.0,0.9980645703730353
534,0.0,0.0,0.0,0.9980792317361463
535,0.0,0.0,0.0,0.9980971029037207
536,0.0,0.0,0.0,0.9981107959101457
537,0.0,0.0,0.0,0.998127698121332
538,0.0,0.0,0.0,0.9981401333219331
539,0.0,0.0,0.0,0.998154971022488
540,0.0,0.0,0.0,0.9981650454542005
541,0.0,0.0,0.0,0.9981779148856232
542,0.0,0.0,0.0,0.9981863251525653
543,0.0,0.0,0.0,0.9981969297067725
544,0.0,0.0,0.0,0.9982029080937059
545,0.0,0.0,0.0,0.9982112855894196
546,0.0,0.0,0.0,0.9982145682469952
547,0.0,0.0,0.0,0.9982197651201845
548,0.0,0.0,0.0,0.9982200741078356
549,0.0,0.0,0.0,0.998222054685142
550,0.0,0.0,0.0,0.9982199716890464
551,0.0,0.0,0.0,0.9982210765904342
552,0.0,0.0,0.0,0.9982201004054925
553,0.0,0.0,0.0,0.9982237047908219
554,0.0,0.0,0.0,0.9982262986386237
555,0.0,0.0,0.0,0.9982327598768802
556,0.0,0.0,0.0,0.9982376731159013
557,0.0,0.0,0.0,0.9982460124502062
558,0.0,0.0,0.0,0.9982529597899578
559,0.0,0.0,0.0,0.998262879295024
560,0.0,0.0,0.0,0.9982724214892205
561,0.0,0.0,0.0,0.9982857257368887
562,0.0,0.0,0.0,0.9982982317451892
563,0.0,0.0,0.0,0.9983128614418805
564,0.0,0.0,0.0,0.9983258852698557
565,0.0,0.0,0.0,0.998341261785018
566,0.0,0.0,0.0,0.9983557869693167
567,0.0,0.0,0.0,0.9983724738570594
568,0.0,0.0,0.0,0.9983870045529072
569,0.0,0.0,0.0,0.9984025862661834
570,0.0,0.0,0.0,0.9984161367487324
571,0.0,0.0,0.0,0.9984312006351944
572,0.0,0.0,0.0,0.9984442769121274
573,0.0,0.0,0.0,0.998457432224817
574,0.0,0.0,0.0,0.9984674711455903
575,0.0,0.0,0.0,0.9984783587039215
576,0.0,0.0,0.0,0.9984869296589348
577,0.0,0.0,0.0,0.9984965213642621
578,0.0,0.0,0.0,0.9985024979306708
579,0.0,0.0,0.0,0.9985082875827445
580,0.0,0.0,0.0,0.9985099196331035
581,0.0,0.0,0.0,0.9985115361447494
582,0.0,0.0,0.0,0.9985100703689735
583,0.0,0.0,0.0,0.9985096046752026
584,0.0,0.0,0.0,0.998506732276423
585,0.0,0.0,0.0,0.9985056770468003
