Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 651",-1.227894009321e+01,2.673442288643e+02,1.766838376295e+02,-1.229830178359e+01,2.866236048569e+02,1.768566812545e+02,-1.936169037572e-02,1.927937599260e+01,1.728436249536e-01
"                 652",-1.227241045231e+01,2.673408560974e+02,1.766920004098e+02,-1.229172643267e+01,2.866222690895e+02,1.768646887353e+02,-1.931598035941e-02,1.928141299218e+01,1.726883255140e-01
"                 653",-1.226243601052e+01,2.673375351667e+02,1.766961409475e+02,-1.228167756804e+01,2.866209705143e+02,1.768686979531e+02,-1.924155751548e-02,1.928343534754e+01,1.725570056162e-01
"                 654",-1.226130175713e+01,2.673354101906e+02,1.767048508699e+02,-1.228046155294e+01,2.866209172919e+02,1.768772619992e+02,-1.915979581141e-02,1.928550710136e+01,1.724111292858e-01
"                 655",-1.225469276470e+01,2.673329684632e+02,1.767096619858e+02,-1.227374867166e+01,2.866205445847e+02,1.768819676152e+02,-1.905590695748e-02,1.928757612144e+01,1.723056293849e-01
"                 656",-1.225332691252e+01,2.673312049468e+02,1.767186795945e+02,-1.227229754917e+01,2.866208859640e+02,1.768908662506e+02,-1.897063665090e-02,1.928968101711e+01,1.721866560386e-01
"                 657",-1.224716681246e+01,2.673286549615e+02,1.767228454299e+02,-1.226604599355e+01,2.866204200539e+02,1.768949540779e+02,-1.887918109175e-02,1.929176509240e+01,1.721086479875e-01
"                 658",-1.224910814714e+01,2.673271519869e+02,1.767307591031e+02,-1.226790017826e+01,2.866210358297e+02,1.769027721047e+02,-1.879203112130e-02,1.929388384279e+01,1.720130016219e-01
"                 659",-1.224505342500e+01,2.673260325815e+02,1.767342063371e+02,-1.226372461695e+01,2.866220205747e+02,1.769061568281e+02,-1.867119195552e-02,1.929598799323e+01,1.719504910577e-01
"                 660",-1.224640459575e+01,2.673262649877e+02,1.767419273709e+02,-1.226499241643e+01,2.866243819996e+02,1.769137923319e+02,-1.858782067947e-02,1.929811701189e+01,1.718649610075e-01
"                 661",-1.224242905132e+01,2.673253041639e+02,1.767448802157e+02,-1.226095106283e+01,2.866255165029e+02,1.769166895801e+02,-1.852201151040e-02,1.930021233900e+01,1.718093643566e-01
"                 662",-1.224579416330e+01,2.673245734046e+02,1.767517809036e+02,-1.226427873807e+01,2.866269054289e+02,1.769235079188e+02,-1.848457477049e-02,1.930233202435e+01,1.717270152198e-01
"                 663",-1.224369602859e+01,2.673235198145e+02,1.767545470173e+02,-1.226212044151e+01,2.866279387909e+02,1.769262171627e+02,-1.842441291708e-02,1.930441897636e+01,1.716701453826e-01
"                 664",-1.224825642775e+01,2.673246806307e+02,1.767621533604e+02,-1.226664732632e+01,2.866311935219e+02,1.769337195804e+02,-1.839089857244e-02,1.930651289121e+01,1.715662200420e-01
"                 665",-1.224863000735e+01,2.673263447848e+02,1.767660801204e+02,-1.226696706264e+01,2.866348990326e+02,1.769375439551e+02,-1.833705529028e-02,1.930855424780e+01,1.714638347099e-01
"                 666",-1.225610293061e+01,2.673296376764e+02,1.767743699334e+02,-1.227441477681e+01,2.866402410494e+02,1.769456685762e+02,-1.831184619373e-02,1.931060337295e+01,1.712986428489e-01
"                 667",-1.225545807637e+01,2.673320408274e+02,1.767778384975e+02,-1.227373324635e+01,2.866446493760e+02,1.769489798236e+02,-1.827516997480e-02,1.931260854857e+01,1.711413260811e-01
"                 668",-1.226035602079e+01,2.673346415367e+02,1.767848423217e+02,-1.227859943318e+01,2.866492879024e+02,1.769557850707e+02,-1.824341238465e-02,1.931464636571e+01,1.709427490839e-01
"                 669",-1.226048912991e+01,2.673358633018e+02,1.767864815528e+02,-1.227865339197e+01,2.866525330218e+02,1.769572534442e+02,-1.816426205623e-02,1.931666972008e+01,1.707718914137e-01
"                 670",-1.227127658353e+01,2.673378623474e+02,1.767923790952e+02,-1.228937427715e+01,2.866565985368e+02,1.769629497612e+02,-1.809769361960e-02,1.931873618944e+01,1.705706659160e-01
"                 671",-1.228023325419e+01,2.673391947332e+02,1.767941172767e+02,-1.229826726394e+01,2.866599703962e+02,1.769645159265e+02,-1.803400974414e-02,1.932077566306e+01,1.703986497962e-01
"                 672",-1.229930037177e+01,2.673413440322e+02,1.768004191677e+02,-1.231730540424e+01,2.866641927510e+02,1.769706081017e+02,-1.800503246733e-02,1.932284871875e+01,1.701889339929e-01
"                 673",-1.231453857520e+01,2.673416678351e+02,1.768016228651e+02,-1.233249141274e+01,2.866665745593e+02,1.769716322638e+02,-1.795283753562e-02,1.932490672419e+01,1.700093986541e-01
"                 674",-1.233425776433e+01,2.673423910028e+02,1.768067855662e+02,-1.235216989860e+01,2.866694034426e+02,1.769765913105e+02,-1.791213426581e-02,1.932701243984e+01,1.698057442582e-01
"                 675",-1.234466986649e+01,2.673422562802e+02,1.768075863780e+02,-1.236253014553e+01,2.866713482399e+02,1.769772249061e+02,-1.786027904252e-02,1.932909195969e+01,1.696385280755e-01
"                 676",-1.236112109799e+01,2.673436862691e+02,1.768129458350e+02,-1.237897608067e+01,2.866748806817e+02,1.769823847777e+02,-1.785498267448e-02,1.933119441257e+01,1.694389426708e-01
"                 677",-1.237341473366e+01,2.673445395353e+02,1.768140260968e+02,-1.239126371211e+01,2.866778038835e+02,1.769832964895e+02,-1.784897844708e-02,1.933326434812e+01,1.692703926700e-01
"                 678",-1.239410125322e+01,2.673474806697e+02,1.768199028232e+02,-1.241196377759e+01,2.866828324617e+02,1.769889669788e+02,-1.786252436332e-02,1.933535179207e+01,1.690641555307e-01
"                 679",-1.240736056303e+01,2.673503351683e+02,1.768217297485e+02,-1.242520615262e+01,2.866877304469e+02,1.769906020497e+02,-1.784558958416e-02,1.933739527859e+01,1.688723012621e-01
"                 680",-1.242417086167e+01,2.673553259827e+02,1.768282517619e+02,-1.244201300344e+01,2.866947756701e+02,1.769968756622e+02,-1.784214177174e-02,1.933944968738e+01,1.686239002396e-01
"                 681",-1.243219843418e+01,2.673590426394e+02,1.768303179825e+02,-1.245003723829e+01,2.867004974647e+02,1.769987034225e+02,-1.783880410539e-02,1.934145482534e+01,1.683854399637e-01
"                 682",-1.244618475218e+01,2.673634677210e+02,1.768363024598e+02,-1.246406127039e+01,2.867069454843e+02,1.770043960394e+02,-1.787651821773e-02,1.934347776331e+01,1.680935795284e-01
"                 683",-1.245492875803e+01,2.673653445330e+02,1.768372875769e+02,-1.247282842649e+01,2.867108195396e+02,1.770051038923e+02,-1.789966845494e-02,1.934547500659e+01,1.678163153837e-01
"                 684",-1.246984232106e+01,2.673672892110e+02,1.768416447116e+02,-1.248777452940e+01,2.867147955060e+02,1.770091443775e+02,-1.793220834589e-02,1.934750629498e+01,1.674996658421e-01
"                 685",-1.247824802843e+01,2.673667395099e+02,1.768411931301e+02,-1.249618713956e+01,2.867162501391e+02,1.770084014386e+02,-1.793911112433e-02,1.934951062924e+01,1.672083084692e-01
"                 686",-1.249317660673e+01,2.673672452231e+02,1.768448648397e+02,-1.251115004784e+01,2.867187876316e+02,1.770117400085e+02,-1.797344111141e-02,1.935154240847e+01,1.668751688716e-01
"                 687",-1.250354070007e+01,2.673663500068e+02,1.768443355923e+02,-1.252155954298e+01,2.867198946926e+02,1.770109010315e+02,-1.801884291017e-02,1.935354468583e+01,1.665654391597e-01
"                 688",-1.252348396536e+01,2.673666976845e+02,1.768482065616e+02,-1.254158985789e+01,2.867222827947e+02,1.770144309071e+02,-1.810589253931e-02,1.935558511020e+01,1.662243455729e-01
"                 689",-1.254004722919e+01,2.673653740666e+02,1.768478371473e+02,-1.255822750769e+01,2.867229917432e+02,1.770137569574e+02,-1.818027849593e-02,1.935761767669e+01,1.659198101355e-01
"                 690",-1.256292299504e+01,2.673653223333e+02,1.768517926523e+02,-1.258120461580e+01,2.867250111358e+02,1.770173793743e+02,-1.828162076088e-02,1.935968880245e+01,1.655867220271e-01
"                 691",-1.257849087014e+01,2.673636550031e+02,1.768515047168e+02,-1.259687767398e+01,2.867253809335e+02,1.770167873461e+02,-1.838680383746e-02,1.936172593035e+01,1.652826292776e-01
"                 692",-1.259972675603e+01,2.673627592681e+02,1.768555368535e+02,-1.261825524582e+01,2.867265526019e+02,1.770204765248e+02,-1.852848979022e-02,1.936379333387e+01,1.649396713407e-01
"                 693",-1.261417730862e+01,2.673605619926e+02,1.768555199251e+02,-1.263281108345e+01,2.867264061414e+02,1.770201385467e+02,-1.863377482703e-02,1.936584414876e+01,1.646186216489e-01
"                 694",-1.263307244223e+01,2.673609887172e+02,1.768607860370e+02,-1.265181447438e+01,2.867289103865e+02,1.770250418806e+02,-1.874203215634e-02,1.936792166935e+01,1.642558436089e-01
"                 695",-1.264257356458e+01,2.673617726551e+02,1.768626107372e+02,-1.266139045587e+01,2.867317443431e+02,1.770265176337e+02,-1.881689129267e-02,1.936997168805e+01,1.639068964788e-01
"                 696",-1.265569848897e+01,2.673648833318e+02,1.768693041000e+02,-1.267460639552e+01,2.867369206528e+02,1.770328086658e+02,-1.890790655318e-02,1.937203732094e+01,1.635045657393e-01
"                 697",-1.266035989959e+01,2.673665822388e+02,1.768712803708e+02,-1.267935374618e+01,2.867406425837e+02,1.770343872232e+02,-1.899384659246e-02,1.937406034490e+01,1.631068523421e-01
"                 698",-1.267183242578e+01,2.673688331234e+02,1.768769232841e+02,-1.269094238376e+01,2.867449294728e+02,1.770395855319e+02,-1.910995798226e-02,1.937609634940e+01,1.626622477931e-01
"                 699",-1.267799562308e+01,2.673688706694e+02,1.768776263646e+02,-1.269719984914e+01,2.867469758744e+02,1.770398614270e+02,-1.920422605416e-02,1.937810520499e+01,1.622350623690e-01
"                 700",-1.269258916818e+01,2.673694205228e+02,1.768824820174e+02,-1.271189983387e+01,2.867495679986e+02,1.770442555823e+02,-1.931066569379e-02,1.938014747577e+01,1.617735648152e-01
"                 701",-1.269961555274e+01,2.673685680344e+02,1.768831434963e+02,-1.271903038813e+01,2.867507395303e+02,1.770444900111e+02,-1.941483539132e-02,1.938217149586e+01,1.613465148357e-01
"                 702",-1.271218477196e+01,2.673683950150e+02,1.768878522438e+02,-1.273175494974e+01,2.867526207222e+02,1.770487493668e+02,-1.957017778752e-02,1.938422570715e+01,1.608971230599e-01
"                 703",-1.271779836653e+01,2.673662541482e+02,1.768872510988e+02,-1.273753302153e+01,2.867525031291e+02,1.770477331018e+02,-1.973465500624e-02,1.938624898088e+01,1.604820030000e-01
"                 704",-1.273173027543e+01,2.673646636833e+02,1.768903658861e+02,-1.275165918979e+01,2.867529528794e+02,1.770504078427e+02,-1.992891435216e-02,1.938828919608e+01,1.600419565917e-01
"                 705",-1.274157252838e+01,2.673624076549e+02,1.768894115368e+02,-1.276168026792e+01,2.867527012089e+02,1.770490494228e+02,-2.010773954159e-02,1.939029355401e+01,1.596378859184e-01
"                 706",-1.276114261225e+01,2.673621635374e+02,1.768935375687e+02,-1.278144597817e+01,2.867544748763e+02,1.770527362769e+02,-2.030336592750e-02,1.939231133891e+01,1.591987082165e-01
"                 707",-1.277522830343e+01,2.673622154163e+02,1.768938581662e+02,-1.279570924104e+01,2.867565098562e+02,1.770526353958e+02,-2.048093761242e-02,1.939429443990e+01,1.587772295544e-01
"                 708",-1.279426046528e+01,2.673638312672e+02,1.768983641160e+02,-1.281493793082e+01,2.867601421725e+02,1.770566870773e+02,-2.067746553159e-02,1.939631090524e+01,1.583229612516e-01
"                 709",-1.280121750083e+01,2.673651311599e+02,1.768986695180e+02,-1.282205090830e+01,2.867634495840e+02,1.770565635405e+02,-2.083340747474e-02,1.939831842405e+01,1.578940224641e-01
"                 710",-1.280880569509e+01,2.673681029026e+02,1.769032999720e+02,-1.282978061114e+01,2.867684611300e+02,1.770607243271e+02,-2.097491605520e-02,1.940035822736e+01,1.574243550664e-01
"                 711",-1.280591852541e+01,2.673710298895e+02,1.769039136814e+02,-1.282698478316e+01,2.867734101953e+02,1.770608791438e+02,-2.106625775707e-02,1.940238030585e+01,1.569654623938e-01
"                 712",-1.280799284333e+01,2.673755297335e+02,1.769089313618e+02,-1.282915829637e+01,2.867799503249e+02,1.770653873900e+02,-2.116545304041e-02,1.940442059135e+01,1.564560282401e-01
"                 713",-1.280332508710e+01,2.673798255083e+02,1.769099997348e+02,-1.282456448406e+01,2.867862623185e+02,1.770659489904e+02,-2.123939696597e-02,1.940643681022e+01,1.559492556544e-01
"                 714",-1.280552901954e+01,2.673850707000e+02,1.769150503213e+02,-1.282685442519e+01,2.867935553633e+02,1.770704508057e+02,-2.132540565191e-02,1.940848466332e+01,1.554004843278e-01
"                 715",-1.280097390277e+01,2.673892498347e+02,1.769153705177e+02,-1.282235831674e+01,2.867997771816e+02,1.770702503641e+02,-2.138441396774e-02,1.941052734690e+01,1.548798464436e-01
"                 716",-1.280190688248e+01,2.673942081117e+02,1.769195953388e+02,-1.282336255802e+01,2.868068124957e+02,1.770739351982e+02,-2.145567553254e-02,1.941260438395e+01,1.543398593129e-01
"                 717",-1.279619598792e+01,2.673985832310e+02,1.769198140667e+02,-1.281771878125e+01,2.868132403710e+02,1.770736484852e+02,-2.152279332491e-02,1.941465714003e+01,1.538344184116e-01
"                 718",-1.279962100254e+01,2.674034562375e+02,1.769238865809e+02,-1.282126221894e+01,2.868201693847e+02,1.770771930860e+02,-2.164121639256e-02,1.941671314720e+01,1.533065051561e-01
"                 719",-1.279960727534e+01,2.674066345854e+02,1.769229386919e+02,-1.282137249929e+01,2.868253529643e+02,1.770757475225e+02,-2.176522394530e-02,1.941871837884e+01,1.528088306370e-01
"                 720",-1.280775111568e+01,2.674100033947e+02,1.769256443760e+02,-1.282965456226e+01,2.868307294452e+02,1.770779286419e+02,-2.190344658319e-02,1.942072605043e+01,1.522842659038e-01
"                 721",-1.280869892754e+01,2.674129214464e+02,1.769242793447e+02,-1.283070446611e+01,2.868356188565e+02,1.770760723520e+02,-2.200553856308e-02,1.942269741007e+01,1.517930072904e-01
"                 722",-1.281504038533e+01,2.674176902656e+02,1.769278471135e+02,-1.283716587579e+01,2.868423618017e+02,1.770791255423e+02,-2.212549045706e-02,1.942467153613e+01,1.512784288056e-01
"                 723",-1.281449696380e+01,2.674224548718e+02,1.769271913130e+02,-1.283673016013e+01,2.868490694735e+02,1.770779844291e+02,-2.223319632904e-02,1.942661460171e+01,1.507931161389e-01
"                 724",-1.282069588483e+01,2.674285922656e+02,1.769307768072e+02,-1.284304884709e+01,2.868571791950e+02,1.770810572658e+02,-2.235296226241e-02,1.942858692941e+01,1.502804586869e-01
"                 725",-1.281877055914e+01,2.674342169158e+02,1.769299027046e+02,-1.284120186685e+01,2.868647647535e+02,1.770796946110e+02,-2.243130770744e-02,1.943054783764e+01,1.497919063236e-01
"                 726",-1.282036657792e+01,2.674405678475e+02,1.769335830751e+02,-1.284286415928e+01,2.868731063006e+02,1.770828453722e+02,-2.249758136194e-02,1.943253845315e+01,1.492622971739e-01
"                 727",-1.281109118513e+01,2.674461479371e+02,1.769331254706e+02,-1.283359887050e+01,2.868806679293e+02,1.770818740106e+02,-2.250768536325e-02,1.943451999226e+01,1.487485399885e-01
"                 728",-1.280481750645e+01,2.674528902535e+02,1.769376459241e+02,-1.282734548947e+01,2.868894186781e+02,1.770858451568e+02,-2.252798301437e-02,1.943652842453e+01,1.481992326562e-01
"                 729",-1.279003828637e+01,2.674595313495e+02,1.769381150543e+02,-1.281258187030e+01,2.868980660855e+02,1.770857941906e+02,-2.254358392123e-02,1.943853473598e+01,1.476791362732e-01
"                 730",-1.278241302588e+01,2.674674921142e+02,1.769431744611e+02,-1.280500161153e+01,2.869080766669e+02,1.770903148251e+02,-2.258858564306e-02,1.944058455267e+01,1.471403640143e-01
"                 731",-1.276825161151e+01,2.674747082736e+02,1.769429801805e+02,-1.279086129912e+01,2.869173378845e+02,1.770896236023e+02,-2.260968761540e-02,1.944262961090e+01,1.466434218055e-01
"                 732",-1.276085417663e+01,2.674824024623e+02,1.769467665544e+02,-1.278349987196e+01,2.869270919547e+02,1.770929042005e+02,-2.264569533057e-02,1.944468949242e+01,1.461376460668e-01
"                 733",-1.274726495610e+01,2.674887548158e+02,1.769461588843e+02,-1.276992846754e+01,2.869354643087e+02,1.770918339944e+02,-2.266351144120e-02,1.944670949290e+01,1.456751101189e-01
"                 734",-1.274292726055e+01,2.674954088469e+02,1.769503462972e+02,-1.276563949852e+01,2.869441242102e+02,1.770955407207e+02,-2.271223797241e-02,1.944871536332e+01,1.451944235754e-01
"                 735",-1.273541074201e+01,2.675003629495e+02,1.769499323499e+02,-1.275818068405e+01,2.869510320613e+02,1.770946835997e+02,-2.276994203900e-02,1.945066911181e+01,1.447512497430e-01
"                 736",-1.273694655594e+01,2.675056044125e+02,1.769533655719e+02,-1.275980552495e+01,2.869582207962e+02,1.770976551153e+02,-2.285896901160e-02,1.945261638368e+01,1.442895433753e-01
"                 737",-1.273084261171e+01,2.675097249305e+02,1.769518590984e+02,-1.275375637893e+01,2.869642605874e+02,1.770957244727e+02,-2.291376722327e-02,1.945453565691e+01,1.438653743440e-01
"                 738",-1.272934662622e+01,2.675150387437e+02,1.769544170687e+02,-1.275230361599e+01,2.869715022863e+02,1.770978362953e+02,-2.295698977729e-02,1.945646354254e+01,1.434192266154e-01
